inst name, eiin, inst_type, district, thana, mauza, long, lat, serial,isUnique
FARACKABAD ISLAMIA SENIOR alim MADRASHA,103553,Madrasha,CHANDPUR,CHANDPUR SADAR,DURGATI,90.666,23.22186,3502,1
SAPDI ABEDIA JALILIA MOHILA  MADRASAH,103564,Madrasha,CHANDPUR,CHANDPUR SADAR,SAPDI,90.71456,23.20633,3503,1
 GAZIPUR  (HARIPUR)  NESARIA FAZIL DIGRI  MADRASHA,103546,Madrasha,CHANDPUR,CHANDPUR SADAR,MADNA,90.69008,23.16819,3504,1
CHANDRA BAZER NURIA FAZIL MADRASHA,103552,Madrasha,CHANDPUR,CHANDPUR SADAR,BAKHARPUR,90.69056,23.18481,3505,1
DAKHIN MADNA DAKHIL MADRSHA,103560,Madrasha,CHANDPUR,CHANDPUR SADAR,MADNA,90.68964,23.17,3506,1
SHAHTALI  KAMIL (MA.)MADRASAH,103545,Madrasha,CHANDPUR,CHANDPUR SADAR,HAMANKARDI,90.66692,23.14439,3507,1
quaDERIA CHISTIA TAHERIA SUNNIA DAKHIL MADRASHA,131730,Madrasha,CHANDPUR,CHANDPUR SADAR,BAHERKHALI SHADULI MAHALLA,90.68972,23.13769,3508,1
RAJRAJESSOR MOJAFFARIA ISLAMIA DAKHIL MADRASHA,103563,Madrasha,CHANDPUR,CHANDPUR SADAR,RAJ RAJESWAR,90.70258,23.19128,3509,1
KETUA ISLAMIA DAKHIL MADRASAH,103555,Madrasha,CHANDPUR,CHANDPUR SADAR,KETUA,90.82389,23.27175,3510,1
RAMPUR ADARSHA ALIM MADRASHA,103539,Madrasha,CHANDPUR,CHANDPUR SADAR,RAMPUR,90.70228,23.24703,3511,1
KAMRANGA FAZIL MADRASAH,103547,Madrasha,CHANDPUR,CHANDPUR SADAR,KAMRANGA,90.73625,23.264,3512,1
CHHOTASUNDAR AL AMIN  ALIM MADRASHA,103562,Madrasha,CHANDPUR,CHANDPUR SADAR,CHHOTA SUNDAR,90.68683,23.21369,3513,1
MONIHAR MOHAMMODIA DAKHIL MADRASAH,103557,Madrasha,CHANDPUR,CHANDPUR SADAR,MANIHAR,90.7745,23.23028,3514,1
LAXIMPUR MOHAMMADIA DAKHIL MADRASA,103541,Madrasha,CHANDPUR,CHANDPUR SADAR,LAKSHMIPUR,90.78817,23.22839,3515,1
ANOWARA ISLAM DAKHIL MADRASHA,103567,Madrasha,CHANDPUR,CHANDPUR SADAR,GUNARAJDIPOWER STATION MOHALLA,90.78697,23.23256,3516,1
MADDA TARPUR CHANDI ALI DAKHIL MADRASAH,103556,Madrasha,CHANDPUR,CHANDPUR SADAR,TARPUR CHANDI(PART),90.649,23.18744,3517,1
CHADPUR DINIA CADET MADRASHA,131728,Madrasha,CHANDPUR,CHANDPUR SADAR,CHANDPUR-F.G.RD E.S.D.TARPUR.,90.66292,23.20833,3518,1
KACHIARA GIRLS ALIM MADRASHA,103665,Madrasha,CHANDPUR,FARIDGANJ,KASIARA,90.64792,23.18203,3519,1
MASIMPUR .FAZIL MADRASHA,103640,Madrasha,CHANDPUR,FARIDGANJ,MASIMPUR,90.74064,23.20258,3520,1
CHANDR SAMADIA FAZIL MADRASHA,103629,Madrasha,CHANDPUR,FARIDGANJ,MADANERGAON,90.68592,23.2275,3521,1
BALITHUBA SAMSULIA WADUDIA DAKHIL MADRASHA,103668,Madrasha,CHANDPUR,FARIDGANJ,BALOTHUPA,90.74854,23.12874,3522,1
ISLAMPUR SADAQUIA BALIKA DHAKIL MADRASAH,103655,Madrasha,CHANDPUR,FARIDGANJ,DEBIPUR/ISLAMPUR,90.77439,23.20616,3523,1
ALONIA FAZIL MADRASAH,103633,Madrasha,CHANDPUR,FARIDGANJ,CHAR DUKHIA,90.73759,23.19836,3524,1
UTTER ALONIA DAKHIL MADRASHA,103670,Madrasha,CHANDPUR,FARIDGANJ,CHAR CHANNA,90.73735,23.19866,3525,1
SONTOSHPUR DARUSSUNNAT ISLAMIA alim MADRASHA,103658,Madrasha,CHANDPUR,FARIDGANJ,SANTOSHPUR,90.77189,23.19672,3526,1
DHAKIN LARAIR CHAR B N D MADRASHA,103662,Madrasha,CHANDPUR,FARIDGANJ,ALUNIA,90.72766,23.05642,3527,1
CHARPARA MOHAMMADIA TAIYABIA ALIM  MADRASAH,103660,Madrasha,CHANDPUR,FARIDGANJ,CHAR PARA,90.7202,23.07901,3528,1
